,Id,Check_5,Check_3,Burnout_exh_1,Burnout_exh_2,Burnout_exh_3,Burnout_exh_4,Burnout_exh_5,Burnout_cyn_1,Burnout_cyn_2,Burnout_cyn_3,Burnout_cyn_4,Burnout_cyn_5,Burnout_eff_1,Burnout_eff_2,Burnout_eff_3,Burnout_eff_4,Burnout_eff_5,Burnout_eff_6,Burnout_eff_MEAN,Burnout_eff_1_REV,Burnout_eff_2_REV,Burnout_eff_3_REV,Burnout_eff_4_REV,Burnout_eff_5_REV,Burnout_eff_6_REV,Burnout_exh_MEAN,Burnout_cyn_MEAN,Burnout_ineff_MEAN,Work_overload,Safe_work_env,Safe_work_env_REV,Relation_supervisor_1,Relation_supervisor_2,Relation_supervisor_3,Relation_supervisor_4,Relation_supervisor_5,Relation_supervisor_6,Relation_supervisor_7,Relation_supervisor_8,Relation_supervisor_9,Relation_supervisor_10,Relation_supervisor_11,Relation_supervisor_MEAN,Relation_co_workers_IOS,Obj_supervisor_1,Obj_supervisor_2,Obj_supervisor_3,Obj_supervisor_4,Obj_supervisor_5,Obj_supervisor_6,Obj_supervisor_7,Obj_supervisor_8,Obj_supervisor_9,Obj_supervisor_7_REV,Obj_supervisor_8_REV,Obj_supervisor_9_REV,Obj_supervisor_MEAN,Obj_customer_1,Obj_customer_2,Obj_customer_3,Obj_customer_4,Obj_customer_5,Obj_customer_6,Obj_customer_7,Obj_customer_6_REV,Obj_customer_7_REV,Obj_costumer_MEAN,Bio_customer_1,Bio_customer_2,Bio_customer_3,Bio_customer_4,Bio_customer_5,Bio_customer_6,Bio_customer_7,Bio_customer_8,Bio_customer_7_REV,Bio_customer_8_REV,Bio_costumer_MEAN,Self_obj_object,Self_obj_thing,Self_obj_tool,Self_obj_number,Self_obj_machine,Self_obj_instrument,Self_obj_MEAN,Self_bio_virus,Self_bio_contagion,Self_bio_disease,Self_bio_infection,Self_bio_epidemic,Self_bio_MEAN,Sex,Age,Nationality,CLU4_1,QCL_4cl,filter_$
29,30.0,5.0,3.0,7.0,7.0,4.0,4.0,7.0,4.0,7.0,4.0,1.0,1.0,7.0,7.0,4.0,4.0,7.0,4.0,5.5,1.0,1.0,4.0,4.0,1.0,4.0,5.8,3.4,2.5,100.0,10.0,90.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.363636363636363,5.0,7.0,7.0,7.0,7.0,7.0,5.0,1.0,1.0,1.0,7.0,7.0,7.0,6.777777777777778,7.0,7.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,2.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,40.0,Italiana,2.0,1.0,Selected
30,31.0,5.0,1.0,5.0,7.0,5.0,6.0,6.0,1.0,6.0,1.0,2.0,6.0,1.0,7.0,7.0,1.0,7.0,4.0,4.5,7.0,1.0,1.0,7.0,1.0,4.0,5.8,3.2,3.5,63.0,48.0,52.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.272727272727273,3.0,7.0,7.0,3.0,7.0,7.0,7.0,1.0,2.0,5.0,7.0,6.0,3.0,6.0,6.0,4.0,2.0,2.0,3.0,6.0,6.0,2.0,2.0,3.0,3.0,1.0,4.0,7.0,2.0,3.0,2.0,2.0,6.0,6.0,4.0,6.0,3.0,5.0,7.0,6.0,6.0,5.5,4.0,3.0,2.0,2.0,2.0,2.6,Female,45.0,Italiana,,,Not Selected
31,32.0,5.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,6.0,6.0,5.0,4.0,4.0,3.0,6.0,2.0,3.0,4.0,3.6666666666666665,4.0,5.0,2.0,6.0,5.0,4.0,4.0,5.2,4.333333333333333,80.0,11.0,89.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8181818181818181,7.0,3.0,6.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5555555555555554,6.0,6.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,4.857142857142857,1.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,7.0,4.0,3.25,3.0,4.0,4.0,5.0,5.0,5.0,4.333333333333333,4.0,4.0,4.0,4.0,3.0,3.8,Female,27.0,Italiana,3.0,3.0,Selected
32,33.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,6.0,6.0,4.0,6.0,5.0,5.166666666666667,4.0,2.0,2.0,4.0,2.0,3.0,2.8,2.8,2.8333333333333335,70.0,60.0,40.0,4.0,6.0,5.0,4.0,6.0,4.0,5.0,4.0,4.0,6.0,3.0,4.636363636363637,3.0,7.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,7.0,7.0,4.0,5.111111111111111,2.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,7.0,6.0,1.0,2.0,3.0,6.0,6.0,5.0,7.0,6.0,5.0,5.833333333333333,5.0,5.0,2.0,3.0,3.0,3.6,Male,23.0,Italiana,3.0,4.0,Selected
33,34.0,5.0,3.0,5.0,6.0,2.0,5.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,7.0,5.0,3.0,5.0,7.0,5.5,2.0,1.0,3.0,5.0,3.0,1.0,5.0,1.6,2.5,48.0,10.0,90.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.4545454545454546,5.0,7.0,7.0,2.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,6.444444444444445,3.0,7.0,3.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,1.5,5.0,3.0,1.0,7.0,7.0,6.0,4.833333333333333,1.0,5.0,1.0,1.0,1.0,1.8,Female,42.0,Italiana,1.0,1.0,Selected
34,35.0,5.0,3.0,2.0,5.0,4.0,3.0,4.0,2.0,6.0,6.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,5.0,5.833333333333333,2.0,2.0,2.0,2.0,2.0,3.0,3.6,3.2,2.1666666666666665,89.0,49.0,51.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.4545454545454546,3.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,3.0,3.0,6.0,5.0,5.0,4.888888888888889,7.0,7.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,5.714285714285714,2.0,5.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0,4.0,3.25,3.0,3.0,4.0,3.0,4.0,3.0,3.3333333333333335,3.0,3.0,3.0,3.0,3.0,3.0,Male,42.0,Italiano,3.0,3.0,Selected
35,36.0,5.0,3.0,6.0,5.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,4.0,5.0,4.0,4.833333333333333,4.0,2.0,2.0,4.0,3.0,4.0,4.8,2.2,3.1666666666666665,88.0,53.0,47.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,3.272727272727273,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.111111111111111,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.428571428571429,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.625,4.0,3.0,4.0,4.0,3.0,5.0,3.8333333333333335,2.0,3.0,1.0,2.0,2.0,2.0,Female,47.0,Italiana,1.0,1.0,Selected
36,37.0,5.0,3.0,4.0,7.0,7.0,5.0,7.0,2.0,2.0,7.0,1.0,1.0,7.0,7.0,6.0,7.0,7.0,7.0,6.833333333333333,1.0,1.0,2.0,1.0,1.0,1.0,6.0,2.6,1.1666666666666667,100.0,60.0,40.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.636363636363637,4.0,1.0,7.0,1.0,1.0,1.0,7.0,7.0,1.0,7.0,1.0,7.0,1.0,3.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,2.5,7.0,7.0,7.0,6.0,7.0,7.0,6.833333333333333,7.0,1.0,7.0,7.0,7.0,5.8,Female,31.0,Italiana,1.0,1.0,Selected
37,38.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,1.0,4.0,1.0,4.0,4.0,4.0,3.0,7.0,4.0,7.0,4.0,4.0,4.0,7.0,5.8,5.0,30.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,4.0,7.0,7.0,4.0,6.666666666666667,5.0,7.0,1.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,7.0,5.0,4.0,1.0,1.0,4.0,5.0,4.0,3.0,4.0,3.625,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,Male,33.0,italiana,2.0,2.0,Selected
38,39.0,5.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,2.8,1.0,2.0,40.0,25.0,75.0,6.0,7.0,6.0,6.0,7.0,5.0,6.0,5.0,5.0,7.0,5.0,5.909090909090909,7.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,6.0,3.0,7.0,2.0,2.111111111111111,4.0,1.0,1.0,5.0,1.0,5.0,6.0,3.0,2.0,2.4285714285714284,6.0,6.0,5.0,1.0,2.0,2.0,6.0,4.0,2.0,4.0,3.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,Female,35.0,Italiana,4.0,4.0,Selected
39,40.0,5.0,3.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,1.0,1.0,80.0,50.0,50.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.909090909090909,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,7.0,1.0,3.0,1.0,1.2222222222222223,2.0,2.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,1.0,1.0,6.0,1.0,4.0,2.8333333333333335,1.0,1.0,1.0,1.0,1.0,1.0,Male,39.0,Italia,4.0,4.0,Selected
40,41.0,5.0,3.0,5.0,7.0,4.0,6.0,5.0,1.0,2.0,6.0,1.0,1.0,5.0,5.0,6.0,1.0,7.0,5.0,4.833333333333333,3.0,3.0,2.0,7.0,1.0,3.0,5.4,2.2,3.1666666666666665,93.0,22.0,78.0,6.0,3.0,6.0,7.0,5.0,7.0,1.0,2.0,6.0,3.0,2.0,4.363636363636363,3.0,5.0,5.0,2.0,2.0,6.0,5.0,6.0,3.0,3.0,2.0,5.0,5.0,4.111111111111111,5.0,6.0,5.0,4.0,6.0,5.0,6.0,3.0,2.0,4.428571428571429,6.0,5.0,6.0,5.0,2.0,5.0,7.0,7.0,1.0,1.0,3.875,4.0,3.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,2.0,1.0,1.0,3.0,Male,51.0,Italiana,1.0,1.0,Selected
41,42.0,5.0,3.0,5.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,2.0,1.0,6.0,7.0,7.0,4.0,6.0,7.0,6.166666666666667,2.0,1.0,1.0,4.0,2.0,1.0,6.4,4.2,1.8333333333333333,100.0,30.0,70.0,3.0,5.0,6.0,6.0,3.0,3.0,6.0,4.0,2.0,3.0,2.0,3.909090909090909,1.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,5.0,5.0,6.0,3.0,3.0,3.3333333333333335,3.0,3.0,4.0,3.0,2.0,3.0,6.0,5.0,2.0,3.142857142857143,5.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,3.0,2.0,4.25,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,7.0,5.0,5.0,5.0,4.6,Male,34.0,Italiana,2.0,2.0,Selected
42,43.0,5.0,3.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,1.0,4.0,6.0,7.0,6.0,6.0,7.0,6.0,6.333333333333333,2.0,1.0,2.0,2.0,1.0,2.0,6.6,4.8,1.6666666666666667,60.0,0.0,100.0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.7272727272727275,3.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.7777777777777777,4.0,4.0,5.0,6.0,5.0,3.0,4.0,5.0,4.0,4.714285714285714,7.0,7.0,7.0,7.0,7.0,5.0,3.0,3.0,5.0,5.0,6.25,6.0,5.0,5.0,5.0,5.0,5.0,5.166666666666667,3.0,3.0,3.0,3.0,2.0,2.8,Male,23.0,Italia,2.0,2.0,Selected
43,44.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,4.0,7.0,7.0,6.5,1.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.5,65.0,15.0,85.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.727272727272727,5.0,7.0,6.0,6.0,5.0,6.0,5.0,2.0,6.0,4.0,6.0,2.0,4.0,5.222222222222222,2.0,2.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,6.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,Male,27.0,Italia,1.0,1.0,Selected
44,45.0,5.0,3.0,1.0,4.0,7.0,2.0,4.0,1.0,5.0,4.0,1.0,1.0,6.0,6.0,7.0,7.0,6.0,5.0,6.166666666666667,2.0,2.0,1.0,1.0,2.0,3.0,3.6,2.4,1.8333333333333333,80.0,49.0,51.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.090909090909091,6.0,5.0,4.0,1.0,1.0,5.0,1.0,5.0,1.0,6.0,3.0,7.0,2.0,3.2222222222222223,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,1.8571428571428572,3.0,4.0,3.0,4.0,6.0,3.0,2.0,1.0,6.0,7.0,4.5,4.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,Male,47.0,Italia,4.0,4.0,Selected
45,46.0,5.0,3.0,7.0,6.0,5.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0,1.0,7.0,6.0,5.666666666666667,2.0,1.0,1.0,7.0,1.0,2.0,6.2,1.0,2.3333333333333335,89.0,67.0,33.0,3.0,5.0,6.0,3.0,3.0,5.0,4.0,6.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,5.0,4.0,4.0,3.0,1.0,5.0,5.0,7.0,3.0,4.333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,7.0,6.0,1.0,1.7142857142857142,4.0,7.0,3.0,4.0,3.0,3.0,5.0,7.0,3.0,1.0,3.5,6.0,6.0,5.0,6.0,5.0,6.0,5.666666666666667,2.0,2.0,2.0,2.0,2.0,2.0,Male,48.0,Italiana,1.0,1.0,Selected
46,47.0,5.0,3.0,7.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,6.166666666666667,2.0,1.0,2.0,2.0,2.0,2.0,5.8,5.4,1.8333333333333333,81.0,40.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.909090909090909,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,6.0,3.0,6.0,2.0,2.5555555555555554,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.857142857142857,7.0,6.0,6.0,7.0,7.0,7.0,2.0,2.0,6.0,6.0,6.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,Female,36.0,Italiana,2.0,2.0,Selected
47,48.0,5.0,3.0,7.0,7.0,7.0,6.0,7.0,4.0,7.0,4.0,2.0,1.0,4.0,4.0,7.0,6.0,4.0,4.0,4.833333333333333,4.0,4.0,1.0,2.0,4.0,4.0,6.8,3.6,3.1666666666666665,81.0,10.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.1818181818181819,5.0,6.0,6.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,6.0,4.0,6.0,4.888888888888889,7.0,7.0,7.0,7.0,7.0,3.0,3.0,5.0,5.0,6.428571428571429,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,3.625,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Female,56.0,Italiana,2.0,2.0,Selected
48,49.0,5.0,3.0,6.0,6.0,7.0,3.0,5.0,6.0,7.0,3.0,6.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,5.4,5.2,3.0,70.0,20.0,80.0,5.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,6.0,1.0,2.0,2.727272727272727,5.0,6.0,4.0,2.0,5.0,6.0,6.0,2.0,4.0,4.0,6.0,4.0,4.0,4.777777777777778,4.0,4.0,6.0,2.0,6.0,3.0,5.0,5.0,3.0,4.285714285714286,7.0,7.0,7.0,6.0,6.0,6.0,2.0,1.0,6.0,7.0,6.5,5.0,5.0,5.0,5.0,1.0,6.0,4.5,5.0,4.0,3.0,3.0,5.0,4.0,Male,45.0,Italiana,2.0,2.0,Selected
49,50.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,7.0,7.0,6.833333333333333,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1666666666666667,80.0,80.0,20.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,5.0,6.545454545454546,5.0,3.0,7.0,4.0,3.0,1.0,5.0,4.0,5.0,7.0,4.0,3.0,1.0,3.4444444444444446,7.0,7.0,7.0,7.0,7.0,5.0,5.0,3.0,3.0,5.857142857142857,1.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,7.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,42.0,Italiana,4.0,4.0,Selected
50,51.0,5.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,1.0,1.0,30.0,80.0,20.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.454545454545454,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,7.0,1.0,1.0,1.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Male,46.0,Italia,4.0,4.0,Selected
51,52.0,7.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,4.0,4.0,3.0,4.166666666666667,4.0,4.0,2.0,4.0,4.0,5.0,4.4,4.8,3.8333333333333335,47.0,26.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0909090909090908,5.0,7.0,6.0,4.0,6.0,6.0,7.0,4.0,4.0,2.0,4.0,4.0,6.0,5.555555555555555,6.0,6.0,4.0,6.0,6.0,4.0,2.0,4.0,6.0,5.428571428571429,5.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,6.0,6.0,4.875,5.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,Female,54.0,Italiana,,,Not Selected
52,53.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,100.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,2.111111111111111,2.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,1.7142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,33.0,Italiana,4.0,4.0,Selected
53,54.0,5.0,3.0,1.0,5.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,7.0,5.0,5.0,7.0,5.5,4.0,3.0,1.0,3.0,3.0,1.0,2.8,1.4,2.5,70.0,30.0,70.0,7.0,6.0,7.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0,6.0,5.7272727272727275,7.0,3.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,6.0,3.0,4.0,2.0,3.4444444444444446,2.0,4.0,2.0,3.0,4.0,6.0,5.0,2.0,3.0,2.857142857142857,4.0,3.0,2.0,2.0,3.0,1.0,4.0,5.0,4.0,3.0,2.75,3.0,3.0,3.0,1.0,6.0,6.0,3.6666666666666665,4.0,3.0,3.0,3.0,3.0,3.2,Male,47.0,Italiana,4.0,4.0,Selected
54,55.0,5.0,3.0,5.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,6.0,4.0,6.0,5.0,5.166666666666667,3.0,3.0,2.0,4.0,2.0,3.0,3.6,4.8,2.8333333333333335,49.0,25.0,75.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.4545454545454546,5.0,2.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,7.0,4.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,6.0,6.0,2.0,2.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.6,Male,51.0,Italiana,3.0,3.0,Selected
55,56.0,5.0,3.0,1.0,6.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,6.833333333333333,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.8,1.1666666666666667,50.0,90.0,10.0,5.0,4.0,7.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.3636363636363638,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,2.0,1.0,3.0,5.333333333333333,4.0,7.0,7.0,7.0,6.0,4.0,4.0,4.0,4.0,5.571428571428571,7.0,7.0,7.0,4.0,4.0,7.0,2.0,5.0,6.0,3.0,5.625,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Male,54.0,Italiana,4.0,4.0,Selected
56,57.0,5.0,3.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,6.8,6.8,1.0,30.0,60.0,40.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.181818181818182,5.0,3.0,2.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,3.111111111111111,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.857142857142857,3.0,6.0,4.0,4.0,2.0,5.0,1.0,2.0,7.0,6.0,4.625,5.0,5.0,5.0,6.0,6.0,6.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,Female,43.0,Italiana,2.0,2.0,Selected
57,58.0,5.0,3.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,1.0,5.0,6.0,6.0,4.0,7.0,6.0,5.666666666666667,3.0,2.0,2.0,4.0,1.0,2.0,4.6,2.8,2.3333333333333335,75.0,20.0,80.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,4.0,5.181818181818182,6.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,6.0,5.0,4.0,2.0,3.2222222222222223,6.0,6.0,4.0,6.0,5.0,4.0,3.0,4.0,5.0,5.142857142857143,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,3.0,2.0,1.625,6.0,5.0,6.0,6.0,3.0,6.0,5.333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,Female,43.0,Italiana,1.0,1.0,Selected
58,59.0,5.0,3.0,7.0,7.0,5.0,6.0,7.0,5.0,7.0,7.0,4.0,4.0,6.0,7.0,7.0,2.0,3.0,2.0,4.5,2.0,1.0,1.0,6.0,5.0,6.0,6.4,5.4,3.5,100.0,30.0,70.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.5454545454545454,1.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.285714285714286,6.0,7.0,7.0,5.0,5.0,6.0,2.0,2.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,4.8,Female,30.0,Italiana,2.0,2.0,Selected
59,60.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,1.0,7.0,2.0,5.0,2.0,1.0,1.0,7.0,1.0,6.0,7.0,6.8,3.0,82.0,3.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.3636363636363635,1.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,3.0,1.0,4.0,7.0,4.0,4.714285714285714,4.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,7.0,6.0,3.75,7.0,7.0,1.0,7.0,7.0,4.0,5.5,4.0,4.0,3.0,6.0,4.0,4.2,Female,50.0,Italiana,2.0,2.0,Selected
